Unnamed: 0,Nairoviridae,Poxviridae,Rhabdoviridae,Pneumoviridae,Togaviridae,Nodaviridae,Reoviridae,Hepeviridae,Orthomyxoviridae,Anelloviridae,Hepadnaviridae,Adenoviridae,Polyomaviridae,Matonaviridae,Bornaviridae,Picobirnaviridae,Papillomaviridae,Peribunyaviridae,Astroviridae,Hantaviridae,Arteriviridae,Arenaviridae,Flaviviridae,Filoviridae,Herpesviridae,Paramyxoviridae,Birnaviridae,Parvoviridae,Phenuiviridae,Tobaniviridae,Picornaviridae,Coronaviridae,Retroviridae,Caliciviridae,Kolmioviridae
P62837,0.0,0.0,0.0,0.5675675675675677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P62937,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170731707317073,0.0754162585700293,0.0,0.0,0.0,0.0,0.6774193548387096,0.0,0.0425531914893617,0.015233949945593,0.0,0.0,0.0,0.0,0.0,0.107242339832869,0.0503597122302158,0.022198731501057,0.0,0.0
P62942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190735694822888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864197530864195,0.0,0.0025983667409057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P62993,0.0,0.022801302931596,0.0,0.0,0.0,0.0,0.0,0.8032786885245897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232988165680473,0.0153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P63010,0.0,0.0,0.0,0.0,0.0149572649572649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043076923076923,0.0,0.0534351145038167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139534883720929,0.0,0.0,0.0,0.0,0.0
P63165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051871063356798,0.0,0.0,0.0,0.0,0.0,0.318181818181818,0.0,0.0,0.0,0.0
P63167,0.0,0.0,0.0,0.0,0.0,0.0,0.3519553072625694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1397670549084858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438871473354232,0.0078740157480314,0.0,0.0
P68400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190735694822888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025983667409057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P78352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5377574370709384,0.0,0.0,0.0,0.0,0.0,0.1391650099403578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0
P83876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145530145530145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051890289103039,0.0,0.0,0.0,0.0,0.0,0.1911987860394533,0.0,0.0,0.17156862745098,0.0
P83916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077951002227171,0.0,0.0,0.0,0.0,0.0,0.0427480916030532,0.0,0.0,0.0,0.0
P84103,0.0,1.209876543209876,0.0,0.0,0.0,0.0,0.1164510166358595,0.0697674418604651,0.0,0.0,0.0,0.2266187050359711,0.0,0.0102639296187683,0.0,0.0,0.2929380993897122,0.0,0.0,0.105,0.0,0.0,0.0,0.0803571428571426,0.3787721123829342,0.2649842271293374,0.0,0.0,0.0,0.0,0.1078199052132701,0.0596833130328867,0.0522388059701492,0.0,0.1157024793388429
Q00610,0.0,0.0,0.0,0.0,0.303687635574837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1084710743801652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q00688,0.0,0.0,0.0,0.0,0.0,0.0,0.0991501416430595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519480519480514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q00987,0.0,0.0,0.041224970553592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094850948509485,0.0,0.0,0.0,0.0,0.0291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259643916913945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q05397,1.020833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315315315315312,0.0,0.0
Q06187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053680981595092,0.0,0.0,0.0,0.0
Q06787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,2.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q07157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0413820493648409,0.0,0.0,0.0,0.0,0.0,0.14810606060606052,0.0107858243451463,0.2023273273273268,0.0,0.0
Q07866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366492146596855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q07869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6447368421052629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q07955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765432098765432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q08AE8,0.0,0.3547297297297295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q12923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013006317354143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q12929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2530120481927709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4334365325077396,0.0,0.0,0.0
Q13185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259547645532072,0.0,0.0,0.0,0.0,0.0,0.0319148936170212,0.0,0.0,0.0,0.0
Q13257,0.0,0.0,0.0,0.0,0.0,2.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079455164585698,0.0,0.0
Q13368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026002971768202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13526,0.0,0.0,0.0491803278688523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2245989304812833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488372093023254,0.046649389115142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389899740066835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13882,0.0,0.0,0.0,0.0,0.0582120582120582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q14005,0.0,0.0816326530612244,0.0156774916013437,0.0,0.0155210643015521,0.0,0.0,0.0,0.0,0.0,1.2873563218390804,0.0,0.0,0.0,0.0,0.0,0.0836653386454182,0.0,0.0,0.0,0.0,0.0,0.0,0.0327613104524181,0.0153284671532846,0.0,0.0,0.0,0.0,0.0,0.2102340168352731,0.0103244837758112,0.007534983853606,0.0,0.0
Q14145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7101449275362317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q14155,0.2947368421052632,0.0,0.0155728587319243,0.0,0.0,0.0,0.0,1.1951219512195117,0.0,0.0,0.0,0.0334128878281623,0.0,0.0,0.0,0.0,0.0346534653465346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407865986890021,0.0140845070422535,0.0,0.0853658536585365,0.0,0.0,0.0,0.0,0.2695187165775396,0.0,0.0
Q14160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1012048192771084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5052631578947364,0.0,0.0,0.0,0.0
Q14498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0282258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3431372549019604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q14511,0.0,0.0,0.0,0.0,0.457516339869281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144927536231884,0.0,0.286885245901639,0.0,0.3636363636363636,0.0,0.0338983050847457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105580693815987,0.0,0.0,0.0,0.0
Q14527,0.275590551181102,0.0,0.0075187969924812,0.0,0.0,0.0,0.0,0.0,0.0,0.880503144654088,0.0,0.0155210643015521,0.2413793103448276,0.0,0.0,0.0,0.2821497120921304,0.0,0.0,0.0,0.0,0.0,0.0,0.0103092783505154,0.0755939524838013,0.0396975425330812,0.0,0.0,0.0,0.0,0.0,0.0,0.057911065149948,0.0,0.0
Q14847,0.0,0.0,0.0081775700934579,0.0,0.3043478260869565,0.0,0.0193905817174515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051794302626711,0.092511013215859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q14995,0.0,0.0,0.0,0.0,0.075107296137339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489361702127659,0.0,0.0,0.0,0.028776978417266,0.0,1.3023255813953485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1822916666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15287,0.0,0.2005730659025788,0.0467185761957728,0.0,0.0,0.0,0.2079207920792078,0.0,0.0,0.0,0.0,0.0501193317422433,0.0,0.0,0.0,0.0,0.0138613861386138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1300072833211944,0.2112676056338027,0.0,0.0,0.0,0.0,0.3168316831683168,0.0204678362573098,0.0374331550802139,0.9999999999999996,0.0
Q15326,0.0,0.0,0.0155728587319242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1002386634844868,0.4999999999999998,0.0,0.0,0.0,0.0277227722772276,0.0,0.0,0.0,0.0,0.0,0.0459518599562361,0.0,0.1631463947560086,0.1690140845070422,0.0,0.0,0.0,0.0,0.0297029702970297,0.0307017543859649,0.0,0.0,0.0
Q15365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311804008908685,0.0,0.0,0.0,0.0,0.053680981595092,0.0,0.1894024802705748,0.0,0.0
Q15366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126126126126126,0.0,0.0
Q15370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4487179487179485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073145245559038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634920634920632,0.0,0.0
Q15560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389899740066835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15700,0.0,0.119047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479862896315336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0853658536585365,0.0,0.0,0.0,0.0,0.1222707423580784,0.0,0.0,0.0,0.0,0.0,0.6511627906976741,0.0,0.0,0.0
Q15811,2.364035087719298,0.068627450980392,0.0070993914807302,0.19843214110730029,0.1009704096375357,0.0,0.0,0.139442231075697,1.4624925928559576,0.0,0.0,0.0,0.0,0.0557768924302788,0.0,0.0,0.0067437379576107,0.0,0.0360824742268041,0.0,0.0,0.0,0.0916388720436627,0.0622222222222222,0.0358857729018996,0.49467262084364194,0.0,0.0,0.0,0.0,0.494584831158811,0.1467650466898072,1.2328767123287672,0.075,0.0
Q15843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2931323283082075,0.0,0.0156599552572706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q16644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389899740066835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q53EZ4,0.0,0.0,0.2467685076380724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140233722871452,0.0155670867309114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q53GL7,0.0,0.0821114369501466,0.0,0.0,0.0,0.0,0.0176767676767676,0.0,0.0,0.0,0.3879907621247112,0.0170316301703163,0.0,0.0,0.0,0.4444444444444444,0.0558882235528942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511322132943754,0.0,0.0,0.0,0.0,0.0,0.0,0.0828402366863905,0.0075512405609492,0.0,0.0
Q5T0N5,0.0,0.0746666666666666,0.0,0.0,0.0,0.0,0.0,1.5473684210526315,0.0,0.7320261437908496,0.0,0.0314606741573033,0.0,0.0,0.0,0.0,0.0067567567567567,0.0,0.0,0.0,0.0,0.0503597122302158,0.0,0.0936106983655274,0.0631313131313131,0.0,0.0,0.0648148148148148,0.0,0.0,0.0859481582537517,0.0098591549295774,0.2622268470343392,0.0,0.0
Q5T2T1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366492146596855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5TCQ9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6693227091633461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1605504587155959,0.0,0.0,0.0,0.0
Q68DX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1605504587155959,0.0,0.0,0.0,0.0
Q6P9H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5633802816901405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6PKX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4590163934426228,0.0,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6XZF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341463414634146,0.0,0.3656716417910448,0.0,0.0,0.0209790209790209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639386189258312,0.0,0.0,0.0,0.0,0.0,0.0401146131805157,0.0,0.0151187904967602,0.0,0.0
Q6ZUM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181347150259067,0.0,0.0,0.0,0.0,0.0716479017400204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1806118687799479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155210643015521,0.0,0.0
Q6ZVM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153005464480874,0.0,0.0,0.0,0.0,0.0073145245559038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6ZWJ1,0.0,0.0,0.2943925233644855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4172185430463576,0.0,0.0308370044052862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7Z698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072765072765072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077835433654558,0.077951002227171,0.0,0.0,0.0,0.0,0.0,0.1981132075471698,0.0,0.0,0.0
Q7Z699,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,1.2696897374701668,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0204878048780487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811300253531328,0.02734375,0.0,0.2886597938144328,0.0,0.0,0.0484764542936288,0.0,0.0,0.0,0.0
Q7Z6J0,0.0,0.0,0.0,0.0,0.4715789473684208,0.0,0.0186170212765957,0.3088235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213849287169042,0.0,0.0,0.0,0.0,0.0823529411764705,0.0,0.0,0.0103016924208977,0.0149253731343283,0.0,0.0,0.0,0.0,0.0206185567010309,0.010670731707317,0.0,0.03125,0.0
Q86UL8,0.0,0.0460526315789472,0.0,0.0,0.0611353711790392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1046511627906975,0.0,0.0,0.0,0.0,0.0,0.0,0.0634441087613292,0.0,0.0157303370786516,0.0,0.0
Q86V81,0.0,0.03954802259887,0.0077433628318584,0.0,0.0,0.0,0.0342298288508557,0.0,0.0,0.0,0.0,0.0165094339622641,0.0,1.3745454545454543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203562340966921,0.0278884462151394,0.0,0.0,0.0,0.0,0.0098314606741573,0.1625544267053701,0.0074468085106382,0.0,0.0
Q86YM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316027088036116,0.0,0.0
Q8IUH5,0.0,0.0731070496083551,0.0,0.0,0.0,0.0,0.0159817351598173,1.4848484848484849,0.0,0.0,0.0,0.0154525386313465,0.0,0.0,0.0,0.0,0.053639846743295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528776978417266,0.0,0.0,0.0,0.0,0.1875,0.0661268556005398,0.0487465181058495,1.040247678018576,0.0734265734265734,0.0
Q8IV63,0.0,0.0,0.0,0.5526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346534653465346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010703363914373,0.0,0.0,0.0,0.0
Q8IVF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8155339805825238,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IVI9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308596620132255,0.0443974630021141,0.0,0.1206896551724138,0.0,0.0,0.0,0.0106060606060606,0.1383095499451151,0.0307017543859649,0.0
Q8IX03,0.0,0.0,0.7868271729331278,0.0,0.0,0.0,0.668435013262599,0.0,0.0,0.0,0.0,0.0363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486386360048413,0.0103244837758112,0.029787234042553,0.0,0.0,0.9545454545454544,0.0,0.0,0.0,0.0,0.0,0.0
Q8IX04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026002971768202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IYB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990825688073388,0.0,0.0,0.0147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IZW8,0.0,0.0,0.0,0.0,0.061810154525386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218749999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8N8S7,0.0,0.0,0.0403225806451612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0206261510128913,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8NG31,0.0,0.2167182662538698,0.0080183276059564,0.0,0.0,0.0,0.0,0.0507246376811594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0284552845528454,0.0,0.0,0.0,1.3263157894736843,0.0,0.0,0.0,0.0308823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0106382978723404,0.0308030803080308,0.0,0.0
